WORDNO,WORD
1724,"man"
1725,"duosi"
1726,"m."
1727,"kokį"
1728,"tu"
1729,"man"
1730,"duosi"
1731,"m."
1732,"kokį"
1733,"tu"
1734,"man"
1735,"duosi"
1736,"patogumą"
1737,"."
1738,"traicės"
1739,"švenčiausios"
1740,"?"
1741,"mo"
1742,"-"
1743,"kaip"
1744,"mes"
1745,"kurie"
1746,"esme,esame"
1747,"sutverti"
1748,"ant"
1749,"paveikslo"
1750,","
1751,"ir"
1752,"patogumo"
1753,"jo"
1754,","
1755,"turime"
1756,"tiktai"
1757,"vieną"
1758,"dūšią"
1759,","
1760,"o"
1761,"tris"
1762,"galybes"
1763,"jos"
1764,"-"
1765,"išmintį"
1766,","
1767,"atminimą"
1768,","
1769,"valią"
1770,"arba"
1771,"norą"
1772,"."
1773,"išguldymas"
1774,"kredos"
1775,"arba"
1776,"suguldymas"
1777,"apaštalų"
1778,"."
1779,"m."
1780,"į"
1781,"gi"
1782,"ką"
1783,"tu"
1784,"tiki"
1785,"?"
1786,"mo."
1787,"tikiu"
1788,"į"
1789,"gi"
1790,"Dievą"
1791,"tėvą"
1792,"visagalintį"
1793,","
1794,"darytojį"
1795,"dangaus"
1796,"ir"
1797,"žemės"
1798,"."
1799,"m."
1800,"ką"
1801,"išmanai"
1802,"per"
1803,"tuos"
1804,"žodžius"
1805,","
1806,"tikiu"
1807,"į"
1808,"gi"
1809,"Dievą"
1810,"tėvą"
1811,"."
1812,"mo"
1813,"išmanau"
1814,","
1815,"jog"
1816,"tikėdami"
1817,"turime"
1818,"jį"
1819,"mylėti"
1820,"."
1821,"o"
1822,"daugiau"
1823,"jog"
1824,"visus"
1825,"kitus"
1826,"daiktus"
1827,"saugodami"
1828,"ir"
1829,"jo"
1830,"šventuosius"
1831,"prisakymus"
1832,"ir"
1833,"bevelyti"
1834,"numirti"
1835,"neg"
1836,"jį"
1837,"pažeisti"
1838,"kuriame"
1839,"daikte"
1840,"."
1841,"m."
1842,"kodrin"
1843,"vėl"
1844,"vadinasi"
1845,"Dievu"
1846,"?"
1847,"mo."
1848,"jog"
1849,"tatai"
1850,"visa"
1851,"ką"
1852,"turime"
1853,"jisai"
1854,"davė"
1855,"."
1856,"m."
1857,"ką"
1858,"jisai"
1859,"tau"
1860,"davė"
1861,"?"
1862,"mo."
1863,"dūšią"
1864,"ir"
1865,"kūną"
1866,","
1867,"ir"
1868,"visus"
1869,"daiktus"
1870,"drin"
1871,"mūsų"
1872,"gero"
1873,"."
1874,"m."
1875,"ką"
1876,"vėl"
1877,"daugiau"
1878,"davė"
1879,"?"
1880,"m."
1881,"sūnų"
1882,"savą"
1883,","
1884,"kuris"
1885,"brangesnis"
1886,"yra"
1887,"neg"
1888,"visi"
1889,"daiktai"
1890,"tau"
1891,"duotieji"
1892,"."
1893,"m."
1894,"kodrin"
1895,"vėl"
1896,"vadinasi"
1897,"tėvu"
1898,"?"
1899,"m."
1900,"drin"
1901,"Viešpaties"
1902,"mūsų"
1903,"Jėzaus"
1904,"Kristaus"
1905,","
1906,"tikro"
1907,"Dievo"
1908,"ir"
1909,"tikro"
1910,"žmogaus"
1911,","
1912,"kuris"
1913,"amžinai"
1914,"gema"
1915,"iš"
1916,"Tėvo"
1917,"-"
1918,"m."
1919,"kieno"
1920,"vėl"
1921,"vadinasi"
1922,"tėvu"
1923,"?"
1924,"m."
1925,"mūsų"
1926,"visų"
1927,"krikščionių"
1928,"bet"
1929,"tėvu"
1930,"priimtiniu"
1931,"kuris"
1932,"priėmė"
1933,"mus"
1934,"už"
1935,"sūnus"
1936,","
1937,"ir"
1938,"davė"
1939,"mums"
1940,"tėvykščią"
1941,"dangaus"
1942,","
1943,"per"
1944,"kančią"
1945,"ir"
1946,"nuopelnus"
1947,"Viešpaties"
1948,"mūsų"
1949,"Jėzaus"
1950,"Kristaus"
1951,"."
1952,"m."
1953,"kodrinag"
1954,"vadina"
1955,"jį"
1956,"visagalinčiu"
1957,"?"
1958,"mo."
1959,"jog"
1960,"sava"
1961,"valia"
1962,"ir"
1963,"begale"
1964,"stiprybe"
1965,"sava"
1966,"gali"
1967,"visa"
1968,"iš"
1969,"nieko"
1970,"padaryti"
1971,"ir"
1972,"vėl"
1973,"niekan"
1974,"paversti"
1975,"visus"
1976,"daiktus"
1977,"."
1978,"m."
1979,"kas"
1980,"padarė"
1981,"iš"
1982,"nieko"
1983,"dangų"
1984,"ir"
1985,"žemę"
1986,"?"
1987,"mo."
1988,"Dievas"
1989,"tėvas"
1990,"drauge"
1991,"su"
1992,"sūnumi"
1993,"ir"
1994,"dvasia"
1995,"šventa"
1996,"."
1997,"m"
1998,"ką"
1999,"tu"
2000,"išmanai"
2001,"per"
2002,"tą"
2003,"žodį"
2004,"darytojas"
2005,","
2006,"arba"
2007,"sutvertojas"
2008,"dangaus"
2009,"?"
2010,"mo."
2011,"išmanau"
2012,"Viešpatį"
2013,"Dievą"
2014,","
2015,"jog"
2016,"jisai"
2017,"padarė"
2018,"dangų"
2019,"ir"
2020,"tatai"
2021,"visa"
2022,"kita"
2023,"kas"
2024,"tenai"
2025,"yra"
2026,"danguje"
2027,"."
2028,"m"
2029,"kas"
2030,"gi"
2031,"yra"
2032,"danguje"
2033,"?"
2034,"mo."
2035,"pirmiausia"
2036,"yra"
2037,"žmogystė"
2038,"Viešpaties"
2039,"mūsų"
2040,"Jėzaus"
2041,"Kristaus"
2042,"-"
2043,"paskui"
2044,"to"
2045,"švenčiausioji"
2046,"Dievo"
2047,"gimdyvė"
2048,"Marija"
2049,"jo"
2050,"motina"
2051,","
2052,"ir"
2053,"devyni"
2054,"kuorai"
2055,"angelų"
2056,","
2057,"ir"
2058,"visi"
2059,"kiti"
2060,"šventieji"
2061,"."
2062,"m."
2063,"kodrin"
2064,"vadina"
2065,"sutvėrėju"
2066,","
2067,"arba"
2068,"darytoju"
2069,"žemės"
2070,"?"
2071,"mo."
2072,"jog"
2073,"jisai"
2074,"sutvėrė"
2075,"ir"
2076,"padarė"
2077,"žemę"
2078,","
2079,"ir"
2080,"visa"
2081,"kita"
2082,"kas"
2083,"yra"
2084,"ant"
2085,"žemės"
2086,","
2087,"ir"
2088,"žemėje"
2089,"po"
2090,"dangaus"
2091,"apskritumu"
2092,","
2093,"o"
2094,"ne"
2095,"tiktai"
2096,"sutvėrė"
2097,"ir"
2098,"padarė"
2099,","
2100,"bet"
2101,"dabar"
2102,"ant"
2103,"to"
2104,"prikuopia"
2105,","
2106,"apveizdi"
2107,","
2108,"rūpinasi"
2109,","
2110,"rėdo"
2111,"ir"
2112,"valdžioja"
2113,"tuo"
2114,"visu"
2115,"dėl"
2116,"liaupsės"
2117,"savos"
2118,","
2119,"ir"
2120,"dėl"
2121,"mūsų"
2122,"išganymo"
2123,"."
2124,"artikulas"
2125,"antras"
2126,"."
2127,"m"
2128,"tiki"
2129,"gu"
2130,"tu"
2131,"į"
2132,"gi"
2133,"Jėzų"
2134,"Kristų"
2135,"?"
2136,"mo."
2137,"tikiu"
2138,"."
2139,"m."
2140,"kas"
2141,"gi"
2142,"yra"
2143,"Jėzus"
2144,"Kristus"
2145,"?"
2146,"mo."
2147,"yra"
2148,"sūnus"
2149,"Dievo"
2150,"taip"
2151,"galįs"
2152,","
2153,"taip"
2154,"geras"
2155,"taip"
2156,"išmintingas"
2157,"kaip"
2158,"ir"
2159,"tėvas"
2160,"kuris"
2161,"dėl"
2162,"mūsų"
2163,"tapęs"
2164,"esti"
2165,"žmogumi"
2166,","
2167,"įsčioje"
2168,"pagirtos"
2169,"mergos"
2170,"Marijos"
2171,","
2172,"ir"
2173,"save"
2174,"visą"
2175,"mums"
2176,"davė"
2177,"."
2178,"m."
2179,"kuriuo"
2180,"gi"
2181,"būdu"
2182,"save"
2183,"visą"
2184,"mums"
2185,"davė"
2186,"?"
2187,"mo"
2188,"gyvendamas"
2189,"tarp"
2190,"mūsų"
2191,"žmogystėje"
2192,"per"
2193,"tris"
2194,"dešimtis"
2195,"ir"
2196,"trejus"
2197,"metus"
2198,","
2199,"rodydamas"
2200,"mums"
2201,"kelią"
2202,"dangun"
2203,","
2204,"ir"
2205,"mirdamas"
2206,"už"
2207,"mus"
2208,","
2209,"ant"
2210,"medžio"
2211,"kryžiaus"
2212,"."
2213,"m."
2214,"kaipog"
2215,"kitaip"
2216,"davęs"
2217,"mums"
2218,"?"
2219,"mudrus"
2220,"mudrus"
2221,"išmintingas"
2222,"."
2223,"mo."
2224,"sakramente"
2225,"kūno"
2226,"ir"
2227,"kraujo"
2228,"savo"
2229,"brangiausio"
2230,"."
2231,"m."
2232,"kaipag"
2233,"išmanai"
2234,","
2235,"gimė"
2236,"iš"
2237,"Marijos"
2238,"mergos"
2239,"?"
2240,"mo."
2241,"taip"
2242,"jog"
2243,"ne"
2244,"veikalu"
2245,"žmogaus"
2246,","
2247,"bet"
2248,"veikalu"
2249,"dvasios"
2250,"šventos"
2251,"pagimdė"
2252,"jį"
2253,"merga"
2254,"pasilikdama"
2255,","
2256,"kaip"
2257,"pirm"
2258,"pagimdymo"
2259,","
2260,"taip"
2261,"gimdyme"
2262,","
2263,"ir"
2264,"paskui"
2265,"pagimdymą"
2266,"."
2267,"ir"
2268,"taipo"
2269,"sūnus"
2270,"Dievo"
2271,"danguje"
2272,","
2273,"ne"
2274,"turi"
2275,"motinos"
2276,"-"
2277,"o"
2278,"žemėje"
2279,"tėvo"
2280,"."
2281,"m."
2282,"kodrinag"
2283,"buvo"
2284,"nukryžiavotas"
2285,","
2286,"numiręs"
2287,","
2288,"ir"
2289,"pakastas"
2290,"mo."
2291,"drin"
2292,"mūsų"
2293,"nelaimių"
2294,"žmonių"
2295,","
2296,"ir"
2297,"drin"
2298,"mūsų"
2299,"ižga"
2300,","
2301,"nimo"
2302,"."
2303,"idant"
2304,"nuodėmes"
2305,"numazgotų"
2306,"palaidotas"
2307,"."
2308,"mizernų"
2309,"."
2310,"nupraustų"
2311,"-"
2312,"mazgotų"
2313,","
2314,"ir"
2315,"ištrauktų"
2316,"ižgi"
2317,"rankų"
2318,"priešinykų"
2319,"mūsų"
2320,","
2321,"nuo"
2322,"gi"
2323,"giltinės"
2324,","
2325,"ir"
2326,"nuo"
2327,"gi"
2328,"pragaro"
2329,"-"
2330,"o"
2331,"taip"
2332,"išgelbėtų"
2333,","
2334,"ir"
2335,"atpirktų"
2336,"mus"
2337,"krauju"
2338,"savu"
2339,"švenčiausiu"
2340,","
2341,"ant"
2342,"medžio"
2343,"kryžiaus"
2344,"švento"
2345,"."
2346,"m."
2347,"taigi"
2348,"mes"
2349,"buvome"
2350,"vergais"
2351,","
2352,"kada"
2353,"jisai"
2354,"mus"
2355,"atpirko"
2356,"?"
2357,"mo."
2358,"tiesa"
2359,","
2360,"buvome"
2361,"vergais"
2362,"nuodėmių"
2363,"mūsų"
2364,","
2365,"giltinės"
2366,","
2367,"ir"
2368,"velino"
2369,"."
2370,"m."
2371,"kaipog"
2372,"numirė"
2373,"dievystėje"
2374,","
2375,"argu"
2376,"žmogystėje"
2377,"?"
2378,"mo."
2379,"žmogystėje"
2380,"kaip"
2381,"žmogus"
2382,","
2383,"jog"
2384,"dievystėje"
2385,"kaip"
2386,"Dievas"
2387,","
2388,"niekad"
2389,"negalėjo"
2390,"mirti"
2391,","
2392,"nei"
2393,"vėl"
2394,"kęsti"
2395,"."
2396,"nevalnykais"
2397,"nusidėjimo"
2398,"."
2399,"m."
2400,"kodrin"
2401,"Viešpatis"
2402,"mūsų"
2403,"ne"
2404,"kitą"
2405,","
2406,"bet"
2407,"kryžiaus"
2408,"mirimą"
2409,"sau"
2410,"aprinko"
2411,"?"
2412,"mo."
2413,"pirmiausia"
2414,"idant"
2415,"išsipildytų"
2416,"visi"
2417,"pranašavimai"
2418,","
2419,"kurie"
2420,"apie"
2421,"jį"
2422,"buvo"
2423,"pranašauti"
2424,","
2425,"antra"
2426,","
2427,"kaip"
2428,"pirmas"
2429,"Adomas"
2430,"tėvas"
2431,"mūsų"
2432,","
2433,"atnešė"
2434,"mums"
2435,"paskandinimą"
2436,"per"
2437,"paragavimą"
2438,"vaisiaus"
2439,"medžio"
2440,"uždrausto"
2441,","
2442,"taip"
2443,"antras"
2444,"Adomas"
2445,"Jėzus"
2446,"Kristus"
2447,","
2448,"atnešė"
2449,"mums"
2450,"išganymą"
2451,","
2452,"per"
2453,"medžią"
2454,"kryžiaus"
2455,"švento"
2456,"."
2457,"→"
2458,"čia"
2459,"gali"
2460,"išsiguldyti"
2461,"nuodėmė"
2462,"pirmgimė"
2463,"pirmųjų"
2464,"gimdytojų"
2465,"mūsų"
2466,","
2467,"ir"
2468,"visa"
2469,"pikta"
2470,","
2471,"kas"
2472,"per"
2473,"nuodėmę"
2474,"ant"
2475,"to"
2476,"pasaulio"
2477,"atėjo"
2478,","
2479,"ir"
2480,"kaip"
2481,"prapuolimą"
2482,"."
2483,"daug"
2484,"skelame"
2485,"Viešpačiui"
2486,"Kristui"
2487,"išgelbėtojui"
2488,"savam"
2489,","
2490,"užu"
2491,"savą"
2492,"atpirkimą"
2493,"."
2494,"m."
2495,"ką"
2496,"gi"
2497,"padarė"
2498,"išganytojas"
2499,"mūsų"
2500,"Jėzus"
2501,"Kristus"
2502,","
2503,"kad"
2504,"nužengė"
2505,"pragaruosna"
2506,"?"
2507,"mo."
2508,"išvedė"
2509,"tėvų"
2510,"šventųjų"
2511,"dūšias"
2512,","
2513,"kurios"
2514,"buvo"
2515,"priepekluose"
2516,","
2517,"laukiančios"
2518,"šito"
2519,"švenčiausio"
2520,","
2521,"ir"
2522,"pagarbinto"
2523,"atėjimo"
2524,"jo"
2525,"m."
2526,"kaipog"
2527,"iš"
2528,"numirusių"
2529,"kėlėsi"
2530,"trečią"
2531,"dieną"
2532,"?"
2533,"mo."
2534,"kėlėsi"
2535,"išgi"
2536,"numirusių"
2537,"palaimintospi"
2538,"gyvatospi"
2539,"su"
2540,"kūnu"
2541,"ir"
2542,"dūšia"
2543,"padeivintas"
2544,","
2545,"idant"
2546,"jau"
2547,"daugiau"
2548,"niekad"
2549,"ne"
2550,"mirtų"
2551,"."
2552,"m."
2553,"kaipog"
2554,"įžengė"
2555,"danguosna"
2556,"padeivintospi"
2557,","
2558,"ir"
2559,"sėdi"
2560,"ant"
2561,"dešinės"
2562,"Dievo"
2563,"tėvo"
2564,"?"
2565,"mo."
2566,"sukakus"
2567,"keturioms"
2568,"dešimtims"
2569,"dienų"
2570,"po"
2571,"savam"
2572,"kėlimui"
2573,"iš"
2574,"numirusių"
2575,","
2576,"užžengė"
2577,"ant"
2578,"visų"
2579,"dangų"
2580,","
2581,"ir"
2582,"ant"
2583,"visų"
2584,"kuorų"
2585,"angelų"
2586,","
2587,"savo"
2588,"tikra"
2589,"galybe"
2590,","
2591,"ir"
2592,"stiprumu"
2593,"savuoju"
2594,"-"
2595,"kur"
2596,"dabar"
2597,"yra"
2598,"su"
2599,"dide"
2600,"garba"
2601,"savo"
2602,","
2603,"kaip"
2604,"sūnus"
2605,"Dievo"
2606,"tikrasis"
2607,"."
2608,"m."
2609,"kas"
2610,"yra"
2611,"sėdėti"
2612,"ant"
2613,"dešinės"
2614,"Dievo"
2615,"tėvo"
2616,"visogalinčio"
2617,"?"
2618,"mo."
2619,"jog"
2620,"sėdi"
2621,"ant"
2622,"aukščiausios"
2623,"vietos"
2624,","
2625,"kuri"
2626,"yra"
2627,"danguje"
2628,","
2629,"ir"
2630,"jog"
2631,"garbinasi"
2632,"tuo"
2633,"gi"
2634,"garbinimu"
2635,","
2636,"kuriuo"
2637,"garbinasi"
2638,"deivystė"
2639,"."
2640,"m."
2641,"kaipog"
2642,"ateis"
2643,"sūdytų"
2644,"gyvų"
2645,"ir"
2646,"numirusių"
2647,"?"
2648,"mo."
2649,"dieną"
2650,"sūdo"
2651,","
2652,"kuriji"
2653,"bus"
2654,"pastaroji"
2655,","
2656,"ateis"
2657,"iš"
2658,"dangaus"
2659,"su"
2660,"didžiu"
2661,"majestotu"
2662,","
2663,"ir"
2664,"su"
2665,"dide"
2666,"galybe"
2667,","
2668,"ir"
2669,"kariais"
2670,"angelų"
2671,","
2672,"ir"
2673,"šventųjų"
2674,"savo"
2675,"."
2676,"idant"
2677,"apsūdytų"
2678,"visas"
2679,"žmones"
2680,","
2681,"ir"
2682,"kiekvienam"
2683,"atiduotų"
2684,","
2685,"pagal"
2686,"darbų"
2687,","
2688,"ir"
2689,"nuopelnų"
2690,"jo"
2691,"."
2692,"m."
2693,"ką"
2694,"gi"
2695,"išmanai"
2696,"tu"
2697,"per"
2698,"gyvus"
2699,"ir"
2700,"mirusius"
2701,"mo."
2702,"išmanau"
2703,"tuos"
2704,","
2705,"kurie"
2706,"ik"
2707,"tam"
2708,"metui"
2709,"bus"
2710,"numirę"
2711,","
2712,"ir"
2713,"tuos"
2714,"kurie"
2715,"tuo"
2716,"metu"
2717,"pateks"
2718,"gyvi"
2719,","
2720,"gali"
2721,"vėl"
2722,"išmanytis"
2723,"gerieji"
2724,","
2725,"ir"
2726,"piktieji"
2727,"."
2728,"m."
2729,"tiki"
2730,"gu"
2731,"tu"
2732,"į"
2733,"gi"
2734,"dvasią"
2735,"šventą"
2736,"?"
2737,"mo."
2738,"tikiu"
2739,","
2740,"jog"
2741,"yra"
2742,"tikruoju"
2743,"Dievu"
2744,","
2745,"o"
2746,"trečiąja"
2747,"persona"
2748,"traicės"
2749,"švenčiausios"
2750,"kuriji"
2751,"duosti"
2752,"dovanas"
2753,","
2754,"ir"
2755,"malonę"
2756,"savo"
2757,","
2758,"bažnyčiai"
2759,"šventai"
2760,"visur"
2761,"esančiai"
2762,"."
2763,"m."
2764,"kas"
2765,"tatai"
2766,"yra"
2767,"bažnyčia"
2768,"visur"
2769,"esanti"
2770,"?"
2771,"mo."
2772,"yra"
2773,"visas"
2774,"surinkimas"
2775,"tikrųjų"
2776,"krikščionių"
2777,","
2778,"kurie"
2779,"turi"
2780,","
2781,"ir"
2782,"išpažįsta"
2783,"Viešpatį"
2784,"Kristų"
2785,"-"
2786,"kurios"
2787,"bažnyčios"
2788,"yra"
2789,"galva"
2790,"pats"
2791,"Viešpatis"
2792,"Kristus"
2793,","
2794,"o"
2795,"popiežius"
2796,"yra"
2797,"jo"
2798,"vikarijus"
2799,","
2800,"tai"
2801,"esti"
2802,","
2803,"vietinykas"
2804,"ant"
2805,"žemės"
2806,"."
2807,"m."
2808,"kodrin"
2809,"šitą"
2810,"bažnyčią"
2811,"vadini"
2812,"-"
2813,"viena"
2814,"mo."
2815,"todrin"
2816,"jog"
2817,"vieneliopai"
2818,"tiki"
2819,"į"
2820,"gi"
2821,"Dievą"
2822,","
2823,"ir"
2824,"turi"
2825,"vieną"
2826,"mokslą"
2827,","
2828,"ir"
2829,"vienus"
2830,"sakramentus"
2831,"-"
2832,"vienaip"
2833,"."
2834,"m."
2835,"kodrin"
2836,"vadini"
2837,"šventa"
2838,"mo."
2839,"jog"
2840,"yra"
2841,"pašvęsta"
2842,"švenčiausiu"
2843,"krauju"
2844,"Viešpaties"
2845,"mūsų"
2846,"Jėzaus"
2847,"Kristaus"
2848,"-"
2849,"jog"
2850,"vėl"
2851,"amžinai"
2852,"velsti"
2853,","
2854,"ir"
2855,"valdžioja"
2856,","
2857,"ir"
2858,"taiso"
2859,"dvasia"
2860,"šventąja"
2861,"."
2862,"m."
2863,"kam"
2864,"vadini"
2865,"visur"
2866,"esančia"
2867,"?"
2868,"mo."
2869,"jog"
2870,"ji"
2871,"nuplatusi"
2872,"per"
2873,"visą"
2874,"pasaulį"
2875,","
2876,"pavildo"
2877,"visas"
2878,"šalis"
2879,"visų"
2880,"tautų"
2881,","
2882,"arba"
2883,"giminių"
2884,"."
2885,"m."
2886,"o"
2887,"kuris"
2888,"ne"
2889,"klauso"
2890,"bažnyčios"
2891,","
2892,"ką"
2893,"tasai"
2894,"pikto"
2895,"įgis"
2896,"?"
2897,"mo."
2898,"kas"
2899,"ne"
2900,"nori"
2901,"turėti"
2902,"bažnyčios"
2903,"už"
2904,"motiną"
2905,","
2906,"tas"
2907,"ne"
2908,"turės"
2909,"Dievo"
2910,"už"
2911,"tėvą"
2912,"."
2913,"m."
2914,"ką"
2915,"gi"
2916,"išmanai"
2917,"per"
2918,"šventųjų"
2919,"bendrystę"
2920,"?"
2921,"mo."
2922,"jog"
2923,"kaip"
2924,"kūne"
2925,"sąnariai"
2926,"turi"
2927,"tarp"
2928,"savęs"
2929,"bendrystę"
2930,","
2931,"ir"
2932,"ima"
2933,"vienas"
2934,"nuo"
2935,"gi"
2936,"antro"
2937,"drūtybę"
2938,"-"
2939,"taip"
2940,"visi"
2941,"krikščionys"
2942,","
2943,"kurie"
2944,"yra"
2945,"toje"
2946,"bažnyčioje"
2947,","
2948,"turi"
2949,","
2950,"bendrystę"
2951,"ir"
2952,"dalią"
2953,"visų"
2954,"afierų"
2955,","
2956,"sakramentų"
2957,","
2958,"ir"
2959,"gerų"
2960,"darbų"
2961,"kurie"
2962,"joje"
2963,"veikėsi"
2964,"m."
2965,"kaip"
2966,"apsituri"
2967,"nuodėmių"
2968,"atleidimas"
2969,"?"
2970,"mo."
2971,"per"
2972,"nuopelną"
2973,"kančios"
2974,"ir"
2975,"mirties"
2976,"v."
2977,"mūsų"
2978,"Jėzaus"
2979,"Kristaus"
2980,","
2981,"ir"
2982,"per"
2983,"tarpus"
2984,"šventų"
2985,"sakramentų"
2986,","
2987,"kad"
2988,"mes"
2989,"tai"
2990,"darome"
2991,","
2992,"ką"
2993,"kalti"
2994,"esme,esame"
2995,"daryti"
2996,"."
2997,"m."
2998,"o"
2999,"jeigu"
3000,"kas"
3001,"ne"
3002,"galėtų"
3003,"destis"
3004,"priimti"
3005,"sakramentų"
3006,"?"
3007,"mo."
3008,"tokiam"
3009,"pakanka"
3010,"to"
3011,","
3012,"jeigu"
3013,"turi"
3014,"norą"
3015,","
3016,"ir"
3017,"valią"
3018,","
3019,"priimti"
3020,"juos"
3021,","
3022,"ir"
3023,"jeigu"
3024,"tai"
3025,"daro"
3026,","
3027,"kas"
3028,"pridera"
3029,"daryti"
3030,","
3031,"m."
3032,"o"
3033,"kaipog"
3034,"bus"
3035,"kūnų"
3036,"iš"
3037,"numirusių"
3038,"kėlimas"
3039,"?"
3040,"mo."
3041,"dieną"
3042,"sūdo"
3043,"pastarą"
3044,","
3045,"kelsis"
3046,"iš"
3047,"numirusių"
3048,"ant"
3049,"kūno"
3050,","
3051,"ir"
3052,"ant"
3053,"dūšios"
3054,"-"
3055,"gerieji"
3056,"gražūs"
3057,"ir"
3058,"padeivinti"
3059,"-"
3060,"o"
3061,"piktieji"
3062,"bjaurūs"
3063,","
3064,"ir"
3065,"pasmėlę"
3066,"."
3067,"čia"
3068,"galėsi"
3069,"išguldyti"
3070,"garbą"
3071,"iš"
3072,"numirusių"
3073,"kėlimo"
3074,","
3075,"ir"
3076,"kūnų"
3077,"padeivintų"
3078,","
3079,"ir"
3080,"dovanų"
3081,"dūšios"
3082,"m"
3083,"kas"
3084,"yra"
3085,"gyvata"
3086,"amžina"
3087,"?"
3088,"mo."
3089,"yra"
3090,"garbė"
3091,"dangaus"
3092,"karalystės"
3093,","
3094,"tai"
3095,"esti"
3096,"regėti"
3097,"Dievą"
3098,","
3099,"ir"
3100,"linksmintis"
3101,"iš"
3102,"jo"
3103,"amžinai"
3104,","
3105,"turėti"
3106,"visa"
3107,"gerą"
3108,"be"
3109,"jokio"
3110,"pikto"
3111,","
3112,"kurion"
3113,"eis"
3114,"visi"
3115,"gerieji"
3116,"-"
3117,"o"
3118,"piktieji"
3119,"eis"
3120,"į"
3121,"gi"
3122,"ugnį"
3123,"amžinų"
3124,"kančių"
3125,"."
3126,"m."
3127,"kas"
3128,"eiti"
3129,"kančiosna"
3130,"čyščiaus"
3131,"?"
3132,"mo."
3133,"tos"
3134,"dūšios"
3135,"kurios"
3136,"numiršta"
3137,"malonei"
3138,"Dievo"
3139,","
3140,"o"
3141,"ne"
3142,"padariusios"
3143,"gana"
3144,"visame"
3145,"už"
3146,"nuodėmes"
3147,"savas"
3148,"-"
3149,"bet"
3150,"išsimokėjusios"
3151,"būtinai"
3152,"už"
3153,"savas"
3154,"kaltes"
3155,"prieinančiąsias,priseinančias?"
3156,"kančias"
3157,","
3158,"eis"
3159,"teipaja"
3160,"karalystėn"
3161,"dangaus"
3162,"."
3163,"m."
3164,"kas"
3165,"tai"
3166,"išmanosi"
3167,"amen"
3168,"?"
3169,"mo."
3170,"idant"
3171,"taip"
3172,"būtų"
3173,","
3174,"arba"
3175,"taip"
3176,"te"
3177,"tampa"
3178,","
3179,"taip"
3180,"Dieve"
3181,"duodi"
3182,"."
3183,"pagraudinimas"
3184,"rūpinkitės"
3185,"sūneliai"
3186,","
3187,"idant"
3188,"pasirgėdami"
3189,"tarnautumbite,tarnautumėte"
3190,"Viešpačiui"
3191,"mūsų"
3192,"Jėzui"
3193,"Kristui"
3194,","
3195,"idant"
3196,"būtumbite,būtumėte"
3197,"iš"
3198,"skaičiaus"
3199,"anų"
3200,"gerųjų"
3201,","
3202,"ir"
3203,"išrinktųjų"
3204,"jo"
3205,","
3206,"o"
3207,"idant"
3208,"ne"
3209,"iškaktumbite,iškaktumėte"
3210,"į"
3211,"gi"
3212,"amžinas"
3213,"kančias"
3214,"pragaro"
3215,"."
3216,"trečia"
3217,"dalis"
3218,"apie"
3219,"antrą"
3220,"daiktą"
3221,"krikščioniui"
3222,"reikalingą"
3223,","
3224,"tai"
3225,"yra"
3226,","
3227,"apie"
3228,"paduksį"
3229,","
3230,"arba"
3231,"viltį"
3232,"."
3233,"m."
3234,"ko"
3235,"gero"
3236,"tu"
3237,"tikiesi"
3238,"Dieviepi"
3239,"per"
3240,"paduksį"
3241,"arba"
3242,"viltį"
3243,"įgyti"
3244,"?"
3245,"mo."
3246,"gyvatos"
3247,"amžinos"
3248,","
3249,"kurią"
3250,"duksiesi"
3251,"."
3252,"pirma"
3253,"per"
3254,"malonę"
3255,"Dievo"
3256,","
3257,"o"
3258,"paskui"
3259,"to"
3260,","
3261,"per"
3262,"nuopelnus"
3263,","
3264,"kurie"
3265,"su"
3266,"malone"
3267,"nuo"
3268,"gi"
3269,"mūsų"
3270,"išeiti"
3271,","
3272,"įgyti"
3273,"turime"
3274,"m."
3275,"ko"
3276,"gi"
3277,"vėl"
3278,"be"
3279,"reikia"
3280,"idant"
3281,"įgytumbime"
3282,"tą"
3283,"daiktą"
3284,","
3285,"kurio"
3286,"tikimės"
3287,"?"
3288,"mo."
3289,"tarp"
3290,"kitų"
3291,"daiktų"
3292,"reikia"
3293,"maldos"
3294,"."
3295,"m."
3296,"kokios"
3297,"gi"
3298,"maldos"
3299,"mokia"
3300,"mus"
3301,"šventoji"
3302,"bažnyčia"
3303,"?"
3304,"mo."
3305,"poteriaus"
3306,","
3307,"sveika"
3308,"Marija"
3309,","
3310,"ir"
3311,"kitų"
3312,"."
3313,"m."
3314,"byloki"
3315,"gi"
3316,"poterių"
3317,"?"
3318,"mo."
3319,"."
3320,"tėve"
3321,"mūsų"
3322,"kuris"
3323,"esi"
3324,"danguose"
3325,"."
3326,"švęskis"
3327,"vardas"
3328,"tavo"
3329,"."
3330,"2"
3331,"-"
3332,"ateik"
3333,"karalystė"
3334,"tavo"
3335,"."
3336,"3"
3337,"-"
3338,"būk"
3339,"valia"
3340,","
3341,"tavo"
3342,"kaip"
3343,"danguje"
3344,","
3345,"taip"
3346,"ir"
3347,"žemėje"
3348,"."
3349,"4"
3350,"."
3351,"duoną"
3352,"mūsų"
3353,"visų"
3354,"dienų"
3355,"duodi"
3356,"mums"
3357,"šią"
3358,"dieną"
3359,"."
3360,"5"
3361,"."
3362,"ir"
